cidade,mes_referencia,timestamp,ortodontia,clinico_geral,profilaxia,restauracao,avaliacoes_novas
Veranópolis,2026-03,2026-03-13T08:05:47.688214,meta_restauracao,22,5,-17,"22,727%"
SS do Caí,2026-03,2026-03-13T08:06:40.781637,ortodontia,"25.000,00","10.266,00","-14.734,00","41,064%"
SS do Caí,2026-03,2026-03-13T08:06:40.781637,clinico_geral,"16.000,00","5.150,00","-10.850,00","32,188%"
SS do Caí,2026-03,2026-03-13T08:06:40.781637,avaliacoes_google,,0,,
SS do Caí,2026-03,2026-03-13T08:06:40.781637,meta_avaliacao,68,18,-50,"26,471%"
SS do Caí,2026-03,2026-03-13T08:06:40.781637,meta_profilaxia,24,5,-19,"20,833%"
SS do Caí,2026-03,2026-03-13T08:06:40.781637,meta_restauracao,15,1,-14,"6,667%"
Flores,2026-03,2026-03-13T08:07:34.496185,ortodontia,"29.000,00","9.369,00","-19.631,00","32,307%"
Flores,2026-03,2026-03-13T08:07:34.496185,clinico_geral,"41.000,00","20.434,50","-20.565,50","49,840%"
Flores,2026-03,2026-03-13T08:07:34.496185,avaliacoes_google,,0,,
Flores,2026-03,2026-03-13T08:07:34.496185,meta_avaliacao,134,47,-87,"35,075%"
Flores,2026-03,2026-03-13T08:07:34.496185,meta_profilaxia,59,12,-47,"20,339%"
Flores,2026-03,2026-03-13T08:07:34.496185,meta_restauracao,61,9,-52,"14,754%"
Caxias,2026-03,2026-03-13T10:02:26.765765,ortodontia,"51.000,00","10.223,45","-40.776,55","20,046%"
Caxias,2026-03,2026-03-13T10:02:26.765765,clinico_geral,"91.000,00","11.732,00","-79.268,00","12,892%"
Caxias,2026-03,2026-03-13T10:02:26.765765,avaliacoes_google,,0,,
Caxias,2026-03,2026-03-13T10:02:26.765765,meta_avaliacao,205,65,-140,"31,707%"
Caxias,2026-03,2026-03-13T10:02:26.765765,meta_profilaxia,83,30,-53,"36,145%"
Caxias,2026-03,2026-03-13T10:02:26.765765,meta_restauracao,79,10,-69,"12,658%"
Farroupilha,2026-03,2026-03-13T10:03:21.281905,ortodontia,"34.000,00","12.441,00","-21.559,00","36,591%"
Farroupilha,2026-03,2026-03-13T10:03:21.281905,clinico_geral,"34.000,00","7.065,00","-26.935,00","20,779%"
Farroupilha,2026-03,2026-03-13T10:03:21.281905,avaliacoes_google,,0,,
Farroupilha,2026-03,2026-03-13T10:03:21.281905,meta_avaliacao,65,30,-35,"46,154%"
Farroupilha,2026-03,2026-03-13T10:03:21.281905,meta_profilaxia,37,10,-27,"27,027%"
Farroupilha,2026-03,2026-03-13T10:03:21.281905,meta_restauracao,18,7,-11,"38,889%"
Bento,2026-03,2026-03-13T10:04:15.195111,ortodontia,"26.000,00","11.819,00","-14.181,00","45,458%"
Bento,2026-03,2026-03-13T10:04:15.195111,clinico_geral,"25.000,00","9.887,79","-15.112,21","39,551%"
Bento,2026-03,2026-03-13T10:04:15.195111,avaliacoes_google,,0,,
Bento,2026-03,2026-03-13T10:04:15.195111,meta_avaliacao,99,27,-72,"27,273%"
Bento,2026-03,2026-03-13T10:04:15.195111,meta_profilaxia,42,18,-24,"42,857%"
Bento,2026-03,2026-03-13T10:04:15.195111,meta_restauracao,15,9,-6,"60,000%"
Encantado,2026-03,2026-03-13T10:05:09.658224,ortodontia,"39.000,00","14.165,00","-24.835,00","36,321%"
Encantado,2026-03,2026-03-13T10:05:09.658224,clinico_geral,"31.000,00","10.313,00","-20.687,00","33,268%"
Encantado,2026-03,2026-03-13T10:05:09.658224,avaliacoes_google,,0,,
Encantado,2026-03,2026-03-13T10:05:09.658224,meta_avaliacao,109,26,-83,"23,853%"
Encantado,2026-03,2026-03-13T10:05:09.658224,meta_profilaxia,19,4,-15,"21,053%"
Encantado,2026-03,2026-03-13T10:05:09.658224,meta_restauracao,24,5,-19,"20,833%"
Soledade,2026-03,2026-03-13T10:06:03.223605,ortodontia,"58.000,00","17.507,99","-40.492,01","30,186%"
Soledade,2026-03,2026-03-13T10:06:03.223605,clinico_geral,"40.000,00","8.404,80","-31.595,20","21,012%"
Soledade,2026-03,2026-03-13T10:06:03.223605,avaliacoes_google,,0,,
Soledade,2026-03,2026-03-13T10:06:03.223605,meta_avaliacao,320,111,-209,"34,688%"
Soledade,2026-03,2026-03-13T10:06:03.223605,meta_profilaxia,88,24,-64,"27,273%"
Soledade,2026-03,2026-03-13T10:06:03.223605,meta_restauracao,46,9,-37,"19,565%"
Garibaldi,2026-03,2026-03-13T10:06:57.206167,ortodontia,"37.500,00","23.457,00","-14.043,00","62,552%"
Garibaldi,2026-03,2026-03-13T10:06:57.206167,clinico_geral,"28.000,00","9.313,30","-18.686,70","33,262%"
Garibaldi,2026-03,2026-03-13T10:06:57.206167,avaliacoes_google,,0,,
Garibaldi,2026-03,2026-03-13T10:06:57.206167,meta_avaliacao,76,36,-40,"47,368%"
Garibaldi,2026-03,2026-03-13T10:06:57.206167,meta_profilaxia,40,15,-25,"37,500%"
Garibaldi,2026-03,2026-03-13T10:06:57.206167,meta_restauracao,34,6,-28,"17,647%"
Veranópolis,2026-03,2026-03-13T10:07:51.287175,ortodontia,"29.000,00","10.778,55","-18.221,45","37,167%"
Veranópolis,2026-03,2026-03-13T10:07:51.287175,clinico_geral,"17.700,00","9.760,00","-7.940,00","55,141%"
Veranópolis,2026-03,2026-03-13T10:07:51.287175,avaliacoes_google,,0,,
Veranópolis,2026-03,2026-03-13T10:07:51.287175,meta_avaliacao,52,22,-30,"42,308%"
Veranópolis,2026-03,2026-03-13T10:07:51.287175,meta_profilaxia,15,9,-6,"60,000%"
Veranópolis,2026-03,2026-03-13T10:07:51.287175,meta_restauracao,22,5,-17,"22,727%"
SS do Caí,2026-03,2026-03-13T10:08:44.001738,ortodontia,"25.000,00","10.266,00","-14.734,00","41,064%"
SS do Caí,2026-03,2026-03-13T10:08:44.001738,clinico_geral,"16.000,00","5.150,00","-10.850,00","32,188%"
SS do Caí,2026-03,2026-03-13T10:08:44.001738,avaliacoes_google,,0,,
SS do Caí,2026-03,2026-03-13T10:08:44.001738,meta_avaliacao,68,18,-50,"26,471%"
SS do Caí,2026-03,2026-03-13T10:08:44.001738,meta_profilaxia,24,5,-19,"20,833%"
SS do Caí,2026-03,2026-03-13T10:08:44.001738,meta_restauracao,15,1,-14,"6,667%"
Flores,2026-03,2026-03-13T10:09:38.548242,ortodontia,"29.000,00","9.369,00","-19.631,00","32,307%"
Flores,2026-03,2026-03-13T10:09:38.548242,clinico_geral,"41.000,00","20.434,50","-20.565,50","49,840%"
Flores,2026-03,2026-03-13T10:09:38.548242,avaliacoes_google,,0,,
Flores,2026-03,2026-03-13T10:09:38.548242,meta_avaliacao,134,47,-87,"35,075%"
Flores,2026-03,2026-03-13T10:09:38.548242,meta_profilaxia,59,12,-47,"20,339%"
Flores,2026-03,2026-03-13T10:09:38.548242,meta_restauracao,61,9,-52,"14,754%"
Caxias,2026-03,2026-03-13T11:59:24.329047,ortodontia,"51.000,00","10.223,45","-40.776,55","20,046%"
Caxias,2026-03,2026-03-13T11:59:24.329047,clinico_geral,"91.000,00","11.732,00","-79.268,00","12,892%"
Caxias,2026-03,2026-03-13T11:59:24.329047,avaliacoes_google,,0,,
Caxias,2026-03,2026-03-13T11:59:24.329047,meta_avaliacao,205,65,-140,"31,707%"
Caxias,2026-03,2026-03-13T11:59:24.329047,meta_profilaxia,83,30,-53,"36,145%"
Caxias,2026-03,2026-03-13T11:59:24.329047,meta_restauracao,79,10,-69,"12,658%"
Farroupilha,2026-03,2026-03-13T12:00:18.262413,ortodontia,"34.000,00","12.441,00","-21.559,00","36,591%"
Farroupilha,2026-03,2026-03-13T12:00:18.262413,clinico_geral,"34.000,00","7.065,00","-26.935,00","20,779%"
Farroupilha,2026-03,2026-03-13T12:00:18.262413,avaliacoes_google,,0,,
Farroupilha,2026-03,2026-03-13T12:00:18.262413,meta_avaliacao,65,30,-35,"46,154%"
Farroupilha,2026-03,2026-03-13T12:00:18.262413,meta_profilaxia,37,10,-27,"27,027%"
Farroupilha,2026-03,2026-03-13T12:00:18.262413,meta_restauracao,18,7,-11,"38,889%"
Bento,2026-03,2026-03-13T12:01:12.127869,ortodontia,"26.000,00","11.819,00","-14.181,00","45,458%"
Bento,2026-03,2026-03-13T12:01:12.127869,clinico_geral,"25.000,00","9.887,79","-15.112,21","39,551%"
Bento,2026-03,2026-03-13T12:01:12.127869,avaliacoes_google,,0,,
Bento,2026-03,2026-03-13T12:01:12.127869,meta_avaliacao,99,27,-72,"27,273%"
Bento,2026-03,2026-03-13T12:01:12.127869,meta_profilaxia,42,18,-24,"42,857%"
Bento,2026-03,2026-03-13T12:01:12.127869,meta_restauracao,15,9,-6,"60,000%"
Encantado,2026-03,2026-03-13T12:02:06.155314,ortodontia,"39.000,00","14.165,00","-24.835,00","36,321%"
Encantado,2026-03,2026-03-13T12:02:06.155314,clinico_geral,"31.000,00","10.313,00","-20.687,00","33,268%"
Encantado,2026-03,2026-03-13T12:02:06.155314,avaliacoes_google,,0,,
Encantado,2026-03,2026-03-13T12:02:06.155314,meta_avaliacao,109,26,-83,"23,853%"
Encantado,2026-03,2026-03-13T12:02:06.155314,meta_profilaxia,19,4,-15,"21,053%"
Encantado,2026-03,2026-03-13T12:02:06.155314,meta_restauracao,24,5,-19,"20,833%"
Soledade,2026-03,2026-03-13T12:03:00.286450,ortodontia,"58.000,00","17.507,99","-40.492,01","30,186%"
Soledade,2026-03,2026-03-13T12:03:00.286450,clinico_geral,"40.000,00","8.404,80","-31.595,20","21,012%"
Soledade,2026-03,2026-03-13T12:03:00.286450,avaliacoes_google,,0,,
Soledade,2026-03,2026-03-13T12:03:00.286450,meta_avaliacao,320,111,-209,"34,688%"
Soledade,2026-03,2026-03-13T12:03:00.286450,meta_profilaxia,88,24,-64,"27,273%"
Soledade,2026-03,2026-03-13T12:03:00.286450,meta_restauracao,46,9,-37,"19,565%"
Garibaldi,2026-03,2026-03-13T12:03:54.385669,ortodontia,"37.500,00","23.457,00","-14.043,00","62,552%"
Garibaldi,2026-03,2026-03-13T12:03:54.385669,clinico_geral,"28.000,00","9.313,30","-18.686,70","33,262%"
Garibaldi,2026-03,2026-03-13T12:03:54.385669,avaliacoes_google,,0,,
Garibaldi,2026-03,2026-03-13T12:03:54.385669,meta_avaliacao,76,36,-40,"47,368%"
Garibaldi,2026-03,2026-03-13T12:03:54.385669,meta_profilaxia,40,15,-25,"37,500%"
Garibaldi,2026-03,2026-03-13T12:03:54.385669,meta_restauracao,34,6,-28,"17,647%"
Veranópolis,2026-03,2026-03-13T12:04:48.183431,ortodontia,"29.000,00","10.778,55","-18.221,45","37,167%"
Veranópolis,2026-03,2026-03-13T12:04:48.183431,clinico_geral,"17.700,00","9.760,00","-7.940,00","55,141%"
Veranópolis,2026-03,2026-03-13T12:04:48.183431,avaliacoes_google,,0,,
Veranópolis,2026-03,2026-03-13T12:04:48.183431,meta_avaliacao,52,22,-30,"42,308%"
Veranópolis,2026-03,2026-03-13T12:04:48.183431,meta_profilaxia,15,9,-6,"60,000%"
Veranópolis,2026-03,2026-03-13T12:04:48.183431,meta_restauracao,22,5,-17,"22,727%"
SS do Caí,2026-03,2026-03-13T12:05:42.864110,ortodontia,"25.000,00","10.266,00","-14.734,00","41,064%"
SS do Caí,2026-03,2026-03-13T12:05:42.864110,clinico_geral,"16.000,00","5.150,00","-10.850,00","32,188%"
SS do Caí,2026-03,2026-03-13T12:05:42.864110,avaliacoes_google,,0,,
SS do Caí,2026-03,2026-03-13T12:05:42.864110,meta_avaliacao,68,18,-50,"26,471%"
SS do Caí,2026-03,2026-03-13T12:05:42.864110,meta_profilaxia,24,5,-19,"20,833%"
SS do Caí,2026-03,2026-03-13T12:05:42.864110,meta_restauracao,15,1,-14,"6,667%"
Flores,2026-03,2026-03-13T12:06:37.628207,ortodontia,"29.000,00","9.369,00","-19.631,00","32,307%"
Flores,2026-03,2026-03-13T12:06:37.628207,clinico_geral,"41.000,00","20.434,50","-20.565,50","49,840%"
Flores,2026-03,2026-03-13T12:06:37.628207,avaliacoes_google,,0,,
Flores,2026-03,2026-03-13T12:06:37.628207,meta_avaliacao,134,47,-87,"35,075%"
Flores,2026-03,2026-03-13T12:06:37.628207,meta_profilaxia,59,12,-47,"20,339%"
Flores,2026-03,2026-03-13T12:06:37.628207,meta_restauracao,61,9,-52,"14,754%"
Caxias,2026-03,2026-03-13T13:46:01.324029,ortodontia,"51.000,00","10.223,45","-40.776,55","20,046%"
Caxias,2026-03,2026-03-13T13:46:01.324029,clinico_geral,"91.000,00","12.579,00","-78.421,00","13,823%"
Caxias,2026-03,2026-03-13T13:46:01.324029,avaliacoes_google,,0,,
Caxias,2026-03,2026-03-13T13:46:01.324029,meta_avaliacao,205,66,-139,"32,195%"
Caxias,2026-03,2026-03-13T13:46:01.324029,meta_profilaxia,83,30,-53,"36,145%"
Caxias,2026-03,2026-03-13T13:46:01.324029,meta_restauracao,79,10,-69,"12,658%"
Farroupilha,2026-03,2026-03-13T13:46:54.504013,ortodontia,"34.000,00","12.441,00","-21.559,00","36,591%"
Farroupilha,2026-03,2026-03-13T13:46:54.504013,clinico_geral,"34.000,00","7.065,00","-26.935,00","20,779%"
Farroupilha,2026-03,2026-03-13T13:46:54.504013,avaliacoes_google,,0,,
Farroupilha,2026-03,2026-03-13T13:46:54.504013,meta_avaliacao,65,30,-35,"46,154%"
Farroupilha,2026-03,2026-03-13T13:46:54.504013,meta_profilaxia,37,10,-27,"27,027%"
Farroupilha,2026-03,2026-03-13T13:46:54.504013,meta_restauracao,18,7,-11,"38,889%"
Bento,2026-03,2026-03-13T13:47:47.673550,ortodontia,"26.000,00","11.819,00","-14.181,00","45,458%"
Bento,2026-03,2026-03-13T13:47:47.673550,clinico_geral,"25.000,00","9.887,79","-15.112,21","39,551%"
Bento,2026-03,2026-03-13T13:47:47.673550,avaliacoes_google,,0,,
Bento,2026-03,2026-03-13T13:47:47.673550,meta_avaliacao,99,27,-72,"27,273%"
Bento,2026-03,2026-03-13T13:47:47.673550,meta_profilaxia,42,18,-24,"42,857%"
Bento,2026-03,2026-03-13T13:47:47.673550,meta_restauracao,15,9,-6,"60,000%"
Encantado,2026-03,2026-03-13T13:48:40.350499,ortodontia,"39.000,00","14.165,00","-24.835,00","36,321%"
Encantado,2026-03,2026-03-13T13:48:40.350499,clinico_geral,"31.000,00","10.313,00","-20.687,00","33,268%"
Encantado,2026-03,2026-03-13T13:48:40.350499,avaliacoes_google,,0,,
Encantado,2026-03,2026-03-13T13:48:40.350499,meta_avaliacao,109,26,-83,"23,853%"
Encantado,2026-03,2026-03-13T13:48:40.350499,meta_profilaxia,19,4,-15,"21,053%"
Encantado,2026-03,2026-03-13T13:48:40.350499,meta_restauracao,24,5,-19,"20,833%"
Soledade,2026-03,2026-03-13T13:49:33.114628,ortodontia,"58.000,00","17.852,99","-40.147,01","30,781%"
Soledade,2026-03,2026-03-13T13:49:33.114628,clinico_geral,"40.000,00","8.404,80","-31.595,20","21,012%"
Soledade,2026-03,2026-03-13T13:49:33.114628,avaliacoes_google,,0,,
Soledade,2026-03,2026-03-13T13:49:33.114628,meta_avaliacao,320,114,-206,"35,625%"
Soledade,2026-03,2026-03-13T13:49:33.114628,meta_profilaxia,88,26,-62,"29,545%"
Soledade,2026-03,2026-03-13T13:49:33.114628,meta_restauracao,46,9,-37,"19,565%"
Garibaldi,2026-03,2026-03-13T13:50:26.329285,ortodontia,"37.500,00","23.587,00","-13.913,00","62,899%"
Garibaldi,2026-03,2026-03-13T13:50:26.329285,clinico_geral,"28.000,00","9.313,30","-18.686,70","33,262%"
Garibaldi,2026-03,2026-03-13T13:50:26.329285,avaliacoes_google,,0,,
Garibaldi,2026-03,2026-03-13T13:50:26.329285,meta_avaliacao,76,36,-40,"47,368%"
Garibaldi,2026-03,2026-03-13T13:50:26.329285,meta_profilaxia,40,15,-25,"37,500%"
Garibaldi,2026-03,2026-03-13T13:50:26.329285,meta_restauracao,34,6,-28,"17,647%"
Veranópolis,2026-03,2026-03-13T13:51:19.413883,ortodontia,"29.000,00","10.778,55","-18.221,45","37,167%"
Veranópolis,2026-03,2026-03-13T13:51:19.413883,clinico_geral,"17.700,00","9.760,00","-7.940,00","55,141%"
Veranópolis,2026-03,2026-03-13T13:51:19.413883,avaliacoes_google,,0,,
Veranópolis,2026-03,2026-03-13T13:51:19.413883,meta_avaliacao,52,22,-30,"42,308%"
Veranópolis,2026-03,2026-03-13T13:51:19.413883,meta_profilaxia,15,9,-6,"60,000%"
Veranópolis,2026-03,2026-03-13T13:51:19.413883,meta_restauracao,22,5,-17,"22,727%"
SS do Caí,2026-03,2026-03-13T13:52:13.041323,ortodontia,"25.000,00","10.266,00","-14.734,00","41,064%"
SS do Caí,2026-03,2026-03-13T13:52:13.041323,clinico_geral,"16.000,00","5.150,00","-10.850,00","32,188%"
SS do Caí,2026-03,2026-03-13T13:52:13.041323,avaliacoes_google,,0,,
SS do Caí,2026-03,2026-03-13T13:52:13.041323,meta_avaliacao,68,18,-50,"26,471%"
SS do Caí,2026-03,2026-03-13T13:52:13.041323,meta_profilaxia,24,5,-19,"20,833%"
SS do Caí,2026-03,2026-03-13T13:52:13.041323,meta_restauracao,15,1,-14,"6,667%"
Flores,2026-03,2026-03-13T13:53:07.688802,ortodontia,"29.000,00","9.369,00","-19.631,00","32,307%"
Flores,2026-03,2026-03-13T13:53:07.688802,clinico_geral,"41.000,00","20.434,50","-20.565,50","49,840%"
Flores,2026-03,2026-03-13T13:53:07.688802,avaliacoes_google,,0,,
Flores,2026-03,2026-03-13T13:53:07.688802,meta_avaliacao,134,47,-87,"35,075%"
Flores,2026-03,2026-03-13T13:53:07.688802,meta_profilaxia,59,12,-47,"20,339%"
Flores,2026-03,2026-03-13T13:53:07.688802,meta_restauracao,61,9,-52,"14,754%"
Caxias,2026-03,2026-03-13T14:26:28.138958,ortodontia,"51.000,00","10.223,45","-40.776,55","20,046%"
Caxias,2026-03,2026-03-13T14:26:28.138958,clinico_geral,"91.000,00","12.809,00","-78.191,00","14,076%"
Caxias,2026-03,2026-03-13T14:26:28.138958,avaliacoes_google,,0,,
Caxias,2026-03,2026-03-13T14:26:28.138958,meta_avaliacao,205,66,-139,"32,195%"
Caxias,2026-03,2026-03-13T14:26:28.138958,meta_profilaxia,83,30,-53,"36,145%"
Caxias,2026-03,2026-03-13T14:26:28.138958,meta_restauracao,79,10,-69,"12,658%"
Farroupilha,2026-03,2026-03-13T14:27:21.084666,ortodontia,"34.000,00","12.441,00","-21.559,00","36,591%"
Farroupilha,2026-03,2026-03-13T14:27:21.084666,clinico_geral,"34.000,00","7.065,00","-26.935,00","20,779%"
Farroupilha,2026-03,2026-03-13T14:27:21.084666,avaliacoes_google,,0,,
Farroupilha,2026-03,2026-03-13T14:27:21.084666,meta_avaliacao,65,30,-35,"46,154%"
Farroupilha,2026-03,2026-03-13T14:27:21.084666,meta_profilaxia,37,10,-27,"27,027%"
Farroupilha,2026-03,2026-03-13T14:27:21.084666,meta_restauracao,18,7,-11,"38,889%"
Bento,2026-03,2026-03-13T14:28:13.986646,ortodontia,"26.000,00","11.810,00","-14.190,00","45,423%"
Bento,2026-03,2026-03-13T14:28:13.986646,clinico_geral,"25.000,00","9.887,79","-15.112,21","39,551%"
Bento,2026-03,2026-03-13T14:28:13.986646,avaliacoes_google,,0,,
Bento,2026-03,2026-03-13T14:28:13.986646,meta_avaliacao,99,27,-72,"27,273%"
Bento,2026-03,2026-03-13T14:28:13.986646,meta_profilaxia,42,18,-24,"42,857%"
Bento,2026-03,2026-03-13T14:28:13.986646,meta_restauracao,15,9,-6,"60,000%"
Encantado,2026-03,2026-03-13T14:29:07.131927,ortodontia,"39.000,00","14.165,00","-24.835,00","36,321%"
Encantado,2026-03,2026-03-13T14:29:07.131927,clinico_geral,"31.000,00","10.313,00","-20.687,00","33,268%"
Encantado,2026-03,2026-03-13T14:29:07.131927,avaliacoes_google,,0,,
Encantado,2026-03,2026-03-13T14:29:07.131927,meta_avaliacao,109,26,-83,"23,853%"
Encantado,2026-03,2026-03-13T14:29:07.131927,meta_profilaxia,19,4,-15,"21,053%"
Encantado,2026-03,2026-03-13T14:29:07.131927,meta_restauracao,24,5,-19,"20,833%"
Soledade,2026-03,2026-03-13T14:29:59.679144,ortodontia,"58.000,00","17.852,99","-40.147,01","30,781%"
Soledade,2026-03,2026-03-13T14:29:59.679144,clinico_geral,"40.000,00","8.404,80","-31.595,20","21,012%"
Soledade,2026-03,2026-03-13T14:29:59.679144,avaliacoes_google,,0,,
Soledade,2026-03,2026-03-13T14:29:59.679144,meta_avaliacao,320,115,-205,"35,938%"
Soledade,2026-03,2026-03-13T14:29:59.679144,meta_profilaxia,88,26,-62,"29,545%"
Soledade,2026-03,2026-03-13T14:29:59.679144,meta_restauracao,46,9,-37,"19,565%"
Garibaldi,2026-03,2026-03-13T14:30:52.127418,ortodontia,"37.500,00","23.587,00","-13.913,00","62,899%"
Garibaldi,2026-03,2026-03-13T14:30:52.127418,clinico_geral,"28.000,00","9.313,30","-18.686,70","33,262%"
Garibaldi,2026-03,2026-03-13T14:30:52.127418,avaliacoes_google,,0,,
Garibaldi,2026-03,2026-03-13T14:30:52.127418,meta_avaliacao,76,36,-40,"47,368%"
Garibaldi,2026-03,2026-03-13T14:30:52.127418,meta_profilaxia,40,15,-25,"37,500%"
Garibaldi,2026-03,2026-03-13T14:30:52.127418,meta_restauracao,34,6,-28,"17,647%"
Veranópolis,2026-03,2026-03-13T14:31:45.108900,ortodontia,"29.000,00","10.778,55","-18.221,45","37,167%"
Veranópolis,2026-03,2026-03-13T14:31:45.108900,clinico_geral,"17.700,00","9.760,00","-7.940,00","55,141%"
Veranópolis,2026-03,2026-03-13T14:31:45.108900,avaliacoes_google,,0,,
Veranópolis,2026-03,2026-03-13T14:31:45.108900,meta_avaliacao,52,22,-30,"42,308%"
Veranópolis,2026-03,2026-03-13T14:31:45.108900,meta_profilaxia,15,9,-6,"60,000%"
Veranópolis,2026-03,2026-03-13T14:31:45.108900,meta_restauracao,22,5,-17,"22,727%"
SS do Caí,2026-03,2026-03-13T14:32:38.307393,ortodontia,"25.000,00","10.266,00","-14.734,00","41,064%"
SS do Caí,2026-03,2026-03-13T14:32:38.307393,clinico_geral,"16.000,00","5.150,00","-10.850,00","32,188%"
SS do Caí,2026-03,2026-03-13T14:32:38.307393,avaliacoes_google,,0,,
SS do Caí,2026-03,2026-03-13T14:32:38.307393,meta_avaliacao,68,18,-50,"26,471%"
SS do Caí,2026-03,2026-03-13T14:32:38.307393,meta_profilaxia,24,5,-19,"20,833%"
SS do Caí,2026-03,2026-03-13T14:32:38.307393,meta_restauracao,15,1,-14,"6,667%"
Flores,2026-03,2026-03-13T14:33:31.588887,ortodontia,"29.000,00","9.369,00","-19.631,00","32,307%"
Flores,2026-03,2026-03-13T14:33:31.588887,clinico_geral,"41.000,00","20.434,50","-20.565,50","49,840%"
Flores,2026-03,2026-03-13T14:33:31.588887,avaliacoes_google,,0,,
Flores,2026-03,2026-03-13T14:33:31.588887,meta_avaliacao,134,47,-87,"35,075%"
Flores,2026-03,2026-03-13T14:33:31.588887,meta_profilaxia,59,12,-47,"20,339%"
Flores,2026-03,2026-03-13T14:33:31.588887,meta_restauracao,61,9,-52,"14,754%"
